title,shop_name,source,category_clean,price,price_tier,rating_filled,nb_reviews,composite_score,discount_pct,cluster_kmeans,cluster_dbscan,is_anomaly,pca_x,pca_y
Club Golf Polo | Chalk Classic-fit,cuts_clothing,shopify,shirts,82.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.4573897757426836,-0.4685968654164129
Overtime Oversized Tee | Black Relaxed-Fit,cuts_clothing,shopify,shirts,58.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.2950157561204598,-0.6372142311715849
AO Long Sleeve Henley Curve-Hem | White Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,68.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.2602958464821323,-0.5827758606890778
AO Long Sleeve Henley Curve-Hem Tee | Castor Grey Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,68.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.38314674785923725,-0.5637932223905003
AO Long Sleeve Henley Curve-Hem | Black Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,68.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.2602958464821323,-0.5827758606890778
AO Long Sleeve Henley Curve-Hem Tee | Slate Grey Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,68.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.2602958464821323,-0.5827758606890778
AO Long Sleeve Curve-Hem Tee | Sage Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,64.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.2741838103374633,-0.6045512088820807
Riviera Knit Polo | Black Signature-Fit,cuts_clothing,shopify,shirts,82.0,mid_range,4.4,0,0.677,0.0,3,17,0,0.03401382976573599,-0.5445274186107231
AO Long Sleeve Curve-Hem Tee | Black Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,64.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.2741838103374633,-0.6045512088820807
Riviera Knit Polo | Urban Chic Signature-Fit,cuts_clothing,shopify,shirts,82.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.3345388743655788,-0.4875795037149905
Riviera Knit Polo | Capers Signature-Fit,cuts_clothing,shopify,shirts,82.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.3345388743655788,-0.4875795037149905
Riviera Knit Polo | Isle Blue Signature-Fit,cuts_clothing,shopify,shirts,82.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.3345388743655788,-0.4875795037149905
Riviera Knit Polo | Nimbus Signature-Fit,cuts_clothing,shopify,shirts,82.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.3345388743655788,-0.4875795037149905
AO Button Up | White Signature-Fit PYCA Pro®,cuts_clothing,shopify,ao button up,72.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.24640788262680122,-0.5610005124960751
AO Button Up | Black Signature-Fit PYCA Pro®,cuts_clothing,shopify,button up,72.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.24640788262680122,-0.5610005124960751
AO Long Sleeve Curve-Hem Tee | Heather Grey Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,64.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.15133290896035842,-0.6235338471806583
NYLON TRACK SHORTS - WASHED,set_active,shopify,nylon bottom,58.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.4178666574975648,-0.6182315928730074
Retro Ringer Tee | Marine Navy Classic-Fit,cuts_clothing,shopify,shirts,56.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.5476615408023352,-0.6101366286709312
HEAVY COTTON EASY STRIPE LONG SLEEVE - WASHED,set_active,shopify,basic top,57.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.6670404512156073,-0.585710153324103
AO V-Neck Curve-Hem Tee | Black Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,54.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.3089037199757908,-0.6589895793645878
nutribullet Portable Blender,nutribullet,woocommerce,blenders,54.99,mid_range,4.4,0,0.677,0.0,3,17,0,-0.919720955807121,-0.5586869891939319
AO V-Neck Curve-Hem Tee | White Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,54.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.3089037199757908,-0.6589895793645878
AO V-Neck Curve-Hem | Ivory Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,54.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.3089037199757908,-0.6589895793645878
AO V-Neck Curve-Hem Tee | North Atlantic Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,54.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.3089037199757908,-0.6589895793645878
Sleeveless Tomboy Tee | Heather Grey Slim-fit Tomboy-Cotton™,cuts_clothing,shopify,womens tops,54.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.6774564241071055,-0.6020416644688552
AO Long Sleeve Curve-Hem Tee | Ivory Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,64.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.3970347117145683,-0.5855685705835032
AO Long Sleeve Curve-Hem Tee | Pure Cashmere Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,64.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.2741838103374633,-0.6045512088820807
AO Long Sleeve Curve-Hem Tee | White Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,64.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.2741838103374633,-0.6045512088820807
AO Curve-Hem Tee | Slate Grey Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,54.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.3089037199757908,-0.6589895793645878
Gift Card,cuts_clothing,shopify,gift cards,50.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.9370461907166464,-0.5858517360647029
CLASSIC COTTON DAILY BOYFRIEND TEE - FOG HEATHER GREY,set_active,shopify,basic top,45.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.46300254002739055,-0.6890014745002666
CLASSIC COTTON DAILY STAPLE POCKET TEE - HAVEN,set_active,shopify,basic top,50.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.4456425852082268,-0.6617822892590131
Almost Friday Tee | Pure Cashmere Classic-fit PYCA Pro®,cuts_clothing,shopify,womens tops,52.0,mid_range,4.4,0,0.677,0.0,3,17,0,-0.3158477019034563,-0.6698772534610892
Tropics Bikini Bottom (Iridescent Iris/Bright Blue/Flame),born_primitive,shopify,womens swim bottom,14.0,budget,4.7,0,0.676,65.0,1,1,0,-0.3571028861837423,-1.7741112188026193
Heatwave Bikini Bottom (Iridescent Iris),born_primitive,shopify,womens swim bottom,14.0,budget,4.7,0,0.676,65.0,1,1,0,-0.11140108342953262,-1.8120764953997743
Crew Sock,nobull,shopify,accessories,12.0,budget,4.7,0,0.676,0.0,0,18,0,-0.9779750299531993,0.31232209556146573
Hurricane Crop Tank (AScudds-Black),born_primitive,shopify,womens tops,20.25,budget,4.7,0,0.676,55.0,1,1,0,-0.21670814685627998,-1.4546921955174228
Fireside Cropped Puffer Vest (Ivory),born_primitive,shopify,womens tops,21.0,budget,4.7,0,0.676,70.0,1,1,0,0.40638451161251493,-2.002089029272433
No Show Sock,nobull,shopify,accessories,12.0,budget,4.7,0,0.676,0.0,0,18,0,-0.9779750299531993,0.31232209556146573
magic bullet Blender,nutribullet,woocommerce,blenders,39.99,budget,4.7,0,0.676,0.0,0,18,0,-1.1264958056297303,0.5026603711391581
Low Sock,nobull,shopify,accessories,12.0,budget,4.7,0,0.676,0.0,0,18,0,-0.9779750299531993,0.31232209556146573
Black Dan-O’s Logo Tee,danosseasoning,woocommerce,merchandise,24.95,budget,4.7,0,0.676,0.0,0,18,0,-1.1787145497257747,0.42078506193346743
Performance Ankle Sock 2-Pack (Black/White),born_primitive,shopify,discountable,28.0,budget,4.7,0,0.676,0.0,0,18,0,-0.1853177662692457,0.28552765854201173
Performance Crew Sock 2-Pack (Black/White),born_primitive,shopify,discountable,32.0,budget,4.7,0,0.676,0.0,0,18,0,-0.04857890103680968,0.28832036843643705
Property of Born Primitive Crop Tee (Black),born_primitive,shopify,womens graphic tops,32.0,budget,4.7,0,0.676,0.0,0,18,0,-0.7856843092994391,0.4022161982279023
Live Free Cropped T-Shirt Hoodie (Black),born_primitive,shopify,womens graphic tops,38.0,budget,4.7,0,0.676,0.0,0,18,0,-0.5191505607622329,0.3969139439202515
"Men's Light Lined Short 5""",nobull,shopify,apparel,36.0,budget,4.7,0,0.676,50.0,1,1,0,0.08159946079149706,-1.2547281985885257
"Men's Lightweight Knit Short 7""",nobull,shopify,apparel,29.0,budget,4.7,0,0.676,50.0,1,1,0,0.05729552404466775,-1.2928350579262808
Your New Favorite Legging 2.0 (Heather White),born_primitive,shopify,womens leggings,39.0,budget,4.7,0,0.676,50.0,1,1,0,0.09201543368299529,-1.2383966874437737
Women's Cropped Fleece Jacket (Black),born_primitive,shopify,womens tops,32.0,budget,4.7,0,0.676,60.0,1,1,0,0.4404203066410779,-1.6378291417094684
BREATHE CONTRAST WRAP BRA - REF,set_active,shopify,activewear top,28.0,budget,4.7,0,0.676,50.0,1,1,0,-0.3147291710504797,-1.2413309800787988
Outdoor Brand Tee (Tactical Green),born_primitive,shopify,mens graphic tops,19.2,budget,4.7,0,0.671,40.0,1,1,0,0.3739960955207665,-1.1107313342418392
Hungriest Man Eats T-Shirt 2.0 (Woodland-Sand),born_primitive,shopify,mens graphic tops,19.2,budget,4.7,0,0.671,40.0,1,1,0,-0.24025841136475803,-1.0158181427489514
Iron Savage Tee (Black),born_primitive,shopify,mens graphic tops,19.2,budget,4.7,0,0.671,40.0,1,1,0,0.005443391389451656,-1.0537834193461066
NOBULL Crossbody Bag,nobull,shopify,accessories,38.0,budget,4.7,0,0.6634,20.8,0,18,0,-1.8208542294091312,0.008546705875141896
Recycled Belt Bag - Auburn,allbirds,shopify,accessories,25.0,budget,4.4,0,0.6628,28.6,3,-1,1,-1.5358145571489326,-1.458764985026444
Elevate Crop 2.0 (Navy),born_primitive,shopify,womens tops,24.75,budget,4.7,0,0.661,45.0,1,1,0,-0.4509420958468398,-1.0878519721709325
Renewed Vigor Booty Short 2.0 (Emerald),born_primitive,shopify,womens booty shorts,24.75,budget,4.7,0,0.661,45.0,1,1,0,-0.0823893917155251,-1.1447998870666651
Running Hat,nobull,shopify,accessories,28.0,budget,4.7,0,0.661,20.0,0,-1,1,-1.3645030219849268,-0.09747200339909877
"21 Bottle Combo &#8211; Adob-O, Original, Blackened Bloody Mary, Butter Dust, Butter Steak, Cajun, Cheesoning, Jalapeño Cheesoning, Ranch Cheesoning, Red Pepper Cheesoning, Chili Lime, Chipotle, Crunchy, Italian-O, Preem-O, SEA-soning, Sweet Caribbean, Sweet &#038; Tangy BBQ Seasoning Made With Tamarind, Spicy, Spicy BBQ, &#038; Tac-O",danosseasoning,woocommerce,combos,134.85,premium,4.8,0,0.6608,25.6,0,20,0,-1.7037317396138838,0.8077755291163317
nutribullet Turbo,nutribullet,woocommerce,blenders,109.99,premium,4.8,0,0.659,0.0,0,14,0,-1.0956618563726344,1.299544430332038
nutribullet Limitless Food Processor,nutribullet,woocommerce,kitchen systems,119.99,premium,4.8,0,0.659,0.0,0,14,0,-1.0609419467343069,1.353982800814545
Anytime Crew Sock 3-Pack - Blizzard/Medium Grey/Natural Black,allbirds,shopify,socks,45.0,mid_range,4.4,0,0.652,0.0,3,17,0,-1.1775080851378776,-0.5654082320478634
DIGITAL GIFT CARD,ten_thousand,shopify,digital gift card,50.0,mid_range,4.4,0,0.652,0.0,3,17,0,-1.1601481303187138,-0.5381890468066098
Recycled Shoe Bag - Thunder Green,allbirds,shopify,accessories,15.0,budget,4.4,0,0.652,25.0,3,-1,1,-1.6948815661708598,-1.3846447523987788
RIBBED MODAL BODY TANK - SPADES,set_active,shopify,basic top,19.2,budget,4.7,0,0.651,60.0,1,1,0,-0.5731578730767626,-1.543672711159281
LIGHTWEIGHT SWEATS CLASSIC SWEATPANTS - ONYX,set_active,shopify,sweats bottom,34.0,budget,4.7,0,0.651,60.0,1,1,0,-0.030368801303618225,-1.5390344760394805
CLASSIC COTTON DAILY TEE - BLANC,set_active,shopify,basic top,20.0,budget,4.7,0,0.651,60.0,1,1,0,-0.20182757617438163,-1.596265556416413
HEAVY COTTON EASY BOXER SHORTS - ONYX,set_active,shopify,basic bottoms,23.2,budget,4.7,0,0.651,60.0,1,1,0,-0.6821208105985365,-1.5029147246677006
LIGHTWEIGHT SWEATS CLASSIC ZIP HOODIE - ONYX,set_active,shopify,sweats top,36.0,budget,4.7,0,0.651,60.0,1,1,0,-0.2691266221301624,-1.490181525345824
Sports Bra Pad Inserts,born_primitive,shopify,sports bra insert,5.0,budget,4.7,0,0.651,0.0,0,18,0,-1.1114593524410756,0.30517431290146446
RIBBED MODAL BODY LONG SLEEVE - BLANC,set_active,shopify,basic top,22.0,budget,4.7,0,0.651,60.0,1,1,0,-0.440585397000926,-1.5474126057227564
magic bullet,nutribullet,woocommerce,blenders,34.99,budget,4.7,0,0.651,0.0,0,18,0,-1.375887047567046,0.5253829008742358
BREATHE MINI SHORTS - REFRESH,set_active,shopify,activewear bottom,24.0,budget,4.7,0,0.651,60.0,1,1,0,-0.6793432178274702,-1.4985596550291
NOBULL Laces,nobull,shopify,accessories,7.0,budget,4.7,0,0.651,0.0,0,18,0,-0.3674099622507807,0.20216615720650058
Spicy Seasoning &#8211; Large Bottle,danosseasoning,woocommerce,unknown,14.99,budget,4.7,0,0.651,25.0,0,18,0,-2.131030464264164,-0.19461289524230266
Thumb Strips,goat_tape,shopify,thumb,9.99,budget,5.0,0,0.65,0.0,0,-1,1,-0.6613626385593969,1.3872678614909146
Retail Display,goat_tape,shopify,retaildisplay,4.99,budget,5.0,0,0.65,0.0,0,-1,1,-1.6615298043953999,1.5119097826382815
Thumb Strips Wholesale,goat_tape,shopify,bulk,132.0,premium,5.0,0,0.65,0.0,2,-1,1,-0.11489411968505774,2.032487781449406
Synergy Short 2.0 Set (Alloy),born_primitive,shopify,discountable,82.45,mid_range,4.4,0,0.647,15.0,3,6,0,3.14263767533666,-1.675619274261561
Eccentric Short Set (Aegean),born_primitive,shopify,discountable,76.5,mid_range,4.4,0,0.647,15.0,3,6,0,3.2448302304789602,-1.7269927429972303
Look At Me Long Sleeve (White),born_primitive,shopify,womens tops,31.2,budget,4.7,0,0.646,40.0,1,1,0,-0.3077749055398122,-0.9195330214921891
BP Flag Men's Unmatched Hoodie (OD Green),born_primitive,shopify,mens tops,42.0,budget,4.7,0,0.646,40.0,1,1,0,-0.02457560037620874,-0.8987048579682366
Subtle Flex Tank (White),born_primitive,shopify,womens tops,27.0,budget,4.7,0,0.646,40.0,1,1,0,-0.44520816896501475,-0.9234144987962645
Don't Get it Twisted Sports Bra (Chambray),born_primitive,shopify,sports bras,33.0,budget,4.7,0,0.646,40.0,1,1,0,-0.17867442042780837,-0.9287167531039154
Day to Day Ribbed Tank (White),born_primitive,shopify,womens tops,27.0,budget,4.7,0,0.646,40.0,1,1,0,-0.3223572675879097,-0.9423971370948421
Crossfire Sports Bra (Jubilee),born_primitive,shopify,sports bras,33.0,budget,4.7,0,0.646,40.0,1,1,0,-0.17867442042780837,-0.9287167531039154
Men's Snatch Short (Black),born_primitive,shopify,mens shorts,27.0,budget,4.7,0,0.646,40.0,1,1,0,-0.07665546483370005,-0.9803624136919971
Primitive Bikini Bottom (Black),born_primitive,shopify,womens swim bottom,24.0,budget,4.7,0,0.646,40.0,1,1,0,-0.33277324047940804,-0.9587286482395942
Pump Sweatshirt (White),born_primitive,shopify,womens tops,36.0,budget,4.7,0,0.646,40.0,1,1,0,-0.29110934891341494,-0.8934026036605858
Island Bikini Top (Black),born_primitive,shopify,womens swim top,24.0,budget,4.7,0,0.646,40.0,1,1,0,-0.20992233910230315,-0.9777112865381717
Limitless Long Sleeve (French Roast),born_primitive,shopify,womens tops,31.2,budget,4.7,0,0.646,40.0,1,1,0,-0.1849240041627073,-0.9385156597907666
Two Ways Long Sleeve (Oatmeal),born_primitive,shopify,womens tops,31.2,budget,4.7,0,0.646,40.0,1,1,0,-0.1849240041627073,-0.9385156597907666
Iron Savage Crop Tee (Black),born_primitive,shopify,womens graphic tops,19.2,budget,4.7,0,0.646,40.0,1,1,0,0.14196480840261433,-1.0607896192655082
Property of Born Primitive Elevate Crop (Heather Navy),born_primitive,shopify,womens graphic tops,19.2,budget,4.7,0,0.646,40.0,1,1,0,-0.47228969848291025,-0.9658764277726203
Freedom Paid In Full Muscle Tee (Black),born_primitive,shopify,womens graphic tops,19.2,budget,4.7,0,0.646,40.0,1,1,0,-0.5951405998600151,-0.9468937894740428
Home of the Brave Cropped Tee Hoodie (Heather Grey),born_primitive,shopify,womens graphic tops,22.8,budget,4.7,0,0.646,40.0,1,1,0,-0.3369396296360073,-0.9652612526974951
Gadsden Flag Festival Crop (Tan),born_primitive,shopify,womens graphic tops,19.2,budget,4.7,0,0.646,40.0,1,1,0,-0.5951405998600151,-0.9468937894740428
Gadsden Flag Crop Tee (Mustard),born_primitive,shopify,womens graphic tops,19.2,budget,4.7,0,0.646,40.0,1,1,0,-0.47228969848291025,-0.9658764277726203
Brand Muscle Tee (Tan),born_primitive,shopify,womens graphic tops,19.2,budget,4.7,0,0.646,40.0,1,1,0,-0.5951405998600151,-0.9468937894740428
FORMCLOUD® CLOUD SHORTS - EVEREST,set_active,shopify,activewear bottom,36.0,budget,4.7,0,0.646,40.0,1,1,0,-0.29110934891341494,-0.8934026036605858
Women's Cropped Corduroy Shirt (Elephant),born_primitive,shopify,womens tops,39.0,budget,4.7,0,0.646,40.0,1,1,0,0.45641203224071253,-0.9909669223072988
Weekender Zip Up Hoodie (Black),born_primitive,shopify,womens tops,36.0,budget,4.7,0,0.646,40.0,1,1,0,-0.04540754615920523,-0.9313678802577408
Brand Crop Tee (Thin Red Line),born_primitive,shopify,womens graphic tops,19.2,budget,4.7,0,0.646,40.0,1,1,0,-0.5951405998600151,-0.9468937894740428
Live Free Festival Crop (White),born_primitive,shopify,womens graphic tops,19.2,budget,4.7,0,0.646,40.0,1,1,0,-0.5951405998600151,-0.9468937894740428
Good Company Long Sleeve (Black),born_primitive,shopify,womens tops,36.0,budget,4.7,0,0.646,40.0,1,1,0,-0.04540754615920523,-0.9313678802577408
Give Me Liberty Muscle Tee (Black),born_primitive,shopify,womens graphic tops,19.2,budget,4.7,0,0.646,40.0,1,1,0,-0.47228969848291025,-0.9658764277726203
Modern Savage Crop Tee (Navy),born_primitive,shopify,womens graphic tops,19.2,budget,4.7,0,0.646,40.0,1,1,0,-0.5951405998600151,-0.9468937894740428
Gadsden Flag Staple Tank (USA),born_primitive,shopify,womens graphic tops,19.2,budget,4.7,0,0.646,40.0,1,1,0,-0.47228969848291025,-0.9658764277726203
Solstice Bikini Top (Black),born_primitive,shopify,womens swim top,24.0,budget,4.7,0,0.646,40.0,1,1,0,-0.20992233910230315,-0.9777112865381717
Don't Give Up The Ship Cropped Tee Hoodie (Heather Navy),born_primitive,shopify,womens graphic tops,22.8,budget,4.7,0,0.646,40.0,1,1,0,-0.3369396296360073,-0.9652612526974951
Drop Shot Tank (Black),born_primitive,shopify,womens tops,34.8,budget,4.7,0,0.646,40.0,1,1,0,-0.4181266394471193,-0.880952569819909
Tac-O Seasoning &#8211; Medium Bottle,danosseasoning,woocommerce,unknown,9.99,budget,4.7,0,0.6453,23.1,0,18,0,-2.1491800791423112,-0.16400032127743705
Chipotle Seasoning &#8211; Medium Bottle,danosseasoning,woocommerce,unknown,9.99,budget,4.7,0,0.6453,23.1,0,18,0,-2.1491800791423112,-0.16400032127743705
Spicy Seasoning &#8211; Medium Bottle,danosseasoning,woocommerce,unknown,9.99,budget,4.7,0,0.6453,23.1,0,18,0,-2.1491800791423112,-0.16400032127743705
Original Seasoning &#8211; Medium Bottle,danosseasoning,woocommerce,unknown,9.99,budget,4.7,0,0.6453,23.1,0,18,0,-2.1491800791423112,-0.16400032127743705
Cheesoning Seasoning &#8211; Medium Bottle,danosseasoning,woocommerce,cheesonings,9.99,budget,4.7,0,0.6453,23.1,0,18,0,-2.1491800791423112,-0.16400032127743705
SEA-soning Seasoning &#8211; Medium Bottle,danosseasoning,woocommerce,unknown,9.99,budget,4.7,0,0.6453,23.1,0,18,0,-2.1491800791423112,-0.16400032127743705
Crunchy &#8211; Medium Bottle,danosseasoning,woocommerce,unknown,9.99,budget,4.7,0,0.6453,23.1,0,18,0,-2.1491800791423112,-0.16400032127743705
Recycled Tote Bag - Rugged Beige,allbirds,shopify,accessories,35.0,budget,4.4,0,0.6436,22.2,3,-1,1,-1.626605456454812,-1.1905422610247465
Interval Pant | Short,ten_thousand,shopify,interval pant,138.0,premium,4.8,0,0.634,0.0,2,8,0,4.102378239851328,0.419258927698696
Midweight Tech Crew,ten_thousand,shopify,midweight tech crew,118.0,premium,4.8,0,0.634,0.0,2,8,0,4.0329384205746726,0.3103821867336818
Overzip,ten_thousand,shopify,over zip,128.0,premium,4.8,0,0.634,0.0,2,8,0,4.067658330213001,0.3648205572161889
Sherpa Tech Jacket,ten_thousand,shopify,sherpa tech jacket,168.0,premium,4.8,0,0.634,0.0,2,8,0,4.206537968766311,0.5825740391462171
Michael Zip Boot Suede - Brown,represent,shopify,footwear,410.0,premium,4.8,0,0.634,0.0,2,-1,1,3.257466593677411,2.2484027473944947
Michael Zip Boot Cowhide - Flat White Black,represent,shopify,footwear,410.0,premium,4.8,0,0.634,0.0,2,-1,1,3.257466593677411,2.2484027473944947
Low-Pro Leather - Cream,represent,shopify,footwear,315.0,premium,4.8,0,0.634,0.0,2,9,0,2.9276274521132994,1.7312382278106775
Women's Frontier Pant 2.0 (Mossy Oak® Original Bottomland® 2025),born_primitive,shopify,womens outdoor bottoms,159.0,premium,4.8,0,0.634,0.0,2,8,0,4.1752900500918155,0.5335795057119608
AO 5-Pocket Pant | Obsidian Slim-Fit Versaknit™,cuts_clothing,shopify,bottoms,124.0,premium,4.8,0,0.634,0.0,2,7,0,1.559453969150704,0.843569522242025
AO 5 Pocket Pant | Vapor Slim-fit Versaknit®,cuts_clothing,shopify,bottoms,124.0,premium,4.8,0,0.634,0.0,2,7,0,1.559453969150704,0.843569522242025
Legacy Denim - Light Blue Vintage,represent,shopify,denim,255.0,premium,4.8,0,0.634,0.0,2,14,0,2.1585238197179577,1.5632017645014673
Session Pant,ten_thousand,shopify,session pant,128.0,premium,4.8,0,0.634,0.0,2,7,0,2.1875964398915593,0.77043167894214
Sherpa Tech Vest,ten_thousand,shopify,sherpa tech vest,148.0,premium,4.8,0,0.634,0.0,2,8,0,3.6670826769092955,0.5751000786126907
Initial Sneaker - Leather - Flat White,represent,shopify,footwear,255.0,premium,4.8,0,0.634,0.0,2,9,0,2.7193079942833345,1.4046080049156353
Waterproof Shell Jacket,ten_thousand,shopify,tactical waterproof shell jacket,278.0,premium,4.8,0,0.634,0.0,2,-1,1,4.118441502207553,1.2827988948852822
Initial Sneaker Nubuck - Beige,represent,shopify,footwear,270.0,premium,4.8,0,0.634,0.0,2,9,0,2.8942387601179305,1.4672829223408186
Tactical Hoodie,ten_thousand,shopify,tactical hoodie,158.0,premium,4.8,0,0.634,0.0,2,7,0,2.2917561688065415,0.933746790389661
Interval Jogger,ten_thousand,shopify,interval jogger,138.0,premium,4.8,0,0.634,0.0,2,8,0,3.6323627672709677,0.5206617081301836
Foundation Pant,ten_thousand,shopify,foundation pant,118.0,premium,4.8,0,0.634,0.0,2,8,0,3.5629229479943128,0.4117849671651695
Session Short | 5-inch,ten_thousand,shopify,session short 20,98.0,premium,4.8,0,0.634,0.0,2,8,0,3.9634986012980176,0.2015054457686676
Rep Short | 5-inch,ten_thousand,shopify,rep short,98.0,premium,4.8,0,0.634,0.0,2,8,0,3.9634986012980176,0.2015054457686676
Interval Pant | Regular,ten_thousand,shopify,interval pant,138.0,premium,4.8,0,0.634,0.0,2,8,0,4.102378239851328,0.419258927698696
Midweight Tech Full Zip Hoodie,ten_thousand,shopify,tech hoodie,138.0,premium,4.8,0,0.634,0.0,2,8,0,4.102378239851328,0.419258927698696
Tactical Short | 5-inch,ten_thousand,shopify,tactical short,108.0,premium,4.8,0,0.634,0.0,2,8,0,3.9982185109363453,0.2559438162511747
Low-Pro Nubuck - Brown,represent,shopify,footwear,315.0,premium,4.8,0,0.634,0.0,2,9,0,2.9276274521132994,1.7312382278106775
Waterproof Hoodie,ten_thousand,shopify,tactical waterproof hoodie,198.0,premium,4.8,0,0.634,0.0,2,-1,1,3.840682225100933,0.847291931025226
Studio Sneaker - Flat White,represent,shopify,footwear,315.0,premium,4.8,0,0.634,0.0,2,9,0,2.9276274521132994,1.7312382278106775
Low-Pro Leather Suede - Flat White Grey,represent,shopify,footwear,315.0,premium,4.8,0,0.634,0.0,2,9,0,2.9276274521132994,1.7312382278106775
Michael Zip Boot Leather - Black,represent,shopify,footwear,410.0,premium,4.8,0,0.634,0.0,2,-1,1,3.257466593677411,2.2484027473944947
AO 5-Pocket Pant | Tea Leaf Slim-fit Versaknit®,cuts_clothing,shopify,bottoms,124.0,premium,4.8,0,0.634,0.0,2,7,0,1.6823048705278085,0.8245868839434474
Represent X Puma Majesty - Warm White Puma Black,represent,shopify,footwear,120.0,premium,4.8,0,0.634,0.0,2,7,0,1.7805737415855525,0.7710927838332782
Coaches Jacket,ten_thousand,shopify,c14 insulated coaches jacket,218.0,premium,4.8,0,0.634,0.0,2,-1,1,2.500075626636507,1.2603770132847034
Women's Outwork Edge High-Top,nobull,shopify,footwear,170.0,premium,4.7,0,0.626,0.0,2,-1,1,1.6588811263957437,0.7229729143980965
NOBULL High-Top Laces,nobull,shopify,accessories,7.0,budget,4.7,0,0.626,0.0,0,18,0,-1.2136957562544572,0.34702106367571944
Public Rec Men's Gamechanger Rec Short,nobull,shopify,apparel,78.0,mid_range,4.7,0,0.626,0.0,2,-1,1,3.359570702953625,-0.160447137012667
Born Primitive Gym Flag (Thin Blue Line),born_primitive,shopify,flag,25.0,budget,4.7,0,0.626,0.0,0,18,0,-1.6426035244138875,0.5209406837385423
Performance Half Crew Sock 3-Pack (Black),born_primitive,shopify,discountable,42.0,budget,4.7,0,0.626,0.0,0,18,0,-0.8464742697661009,0.4995900837673391
Logo FlexFit Hat (Tactical Green),born_primitive,shopify,hats,30.0,budget,4.7,0,0.626,0.0,0,18,0,-1.1338399640863037,0.47222931578548566
Pick Your Journey x Electrolytes Bundle,nobull,shopify,product,100.34,premium,4.7,0,0.626,0.0,0,18,0,-1.3810237251987276,0.9310793669537505
Performance Ankle Sock 3-Pack (Black),born_primitive,shopify,discountable,42.0,budget,4.7,0,0.626,0.0,0,18,0,-0.7236233683889961,0.48060744546876155
Training Ankle Sock,ten_thousand,shopify,ankle sock,18.0,budget,4.7,0,0.626,0.0,0,18,0,-0.6841002501438773,0.33097271801216704
Tactical FlexFit Hat (Multicam),born_primitive,shopify,hats,30.0,budget,4.7,0,0.626,0.0,0,18,0,-1.5023926682176185,0.5291772306812182
FlexFit Delta Hat (Thin Red Line),born_primitive,shopify,hats,30.0,budget,4.7,0,0.626,0.0,0,18,0,-1.1338399640863037,0.47222931578548566
Performance Crew Sock (Black),born_primitive,shopify,socks,16.0,budget,4.7,0,0.626,0.0,0,18,0,-0.9367460348257525,0.3580503205128207
Outdoor Leather Patch FLEX Trucker Hat (OD Green/Black),born_primitive,shopify,hats,35.0,budget,4.7,0,0.626,0.0,0,18,0,-1.11648000926714,0.49944850102673927
Build Your Own NOBULL Tee Bundle,nobull,shopify,product,67.0,mid_range,4.7,0,0.626,0.0,0,18,0,-1.4967799039329117,0.749581839765072
